content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
"We must do everything in our power to address the climate emergency. As president, I’ll put America on course to become a 100% clean energy economy with net-zero emissions by 2050. We will lead the world in the fight against climate change once again. https://t.co/Wkc6eSZY8z",Sat Sep 14 18:51:00 +0000 2019,2019-09-14 18:51:00+00:00,954,,['https://time.com/5672636/climate-change-public-health/'],10,,110,224,,https://twitter.com/JoeBiden/status/1172945861178822656,1172945861178822656,1172945861178822656
I’m running for president because we are in a battle for the soul of this nation. It’s time for us to pick our heads up and remember who we are — this is the United States of America. There’s not a single thing we can’t do.,Sat Sep 14 17:24:00 +0000 2019,2019-09-14 17:24:00+00:00,9270,,[],212,,975,1323,,https://twitter.com/JoeBiden/status/1172923966912114689,1172923966912114689,1172923966912114689
"25 years ago this week, Senator Feinstein and I led the charge to ban assault weapons and high-capacity magazines. We beat the @NRA and got it done.

As president, I’ll do it once again. We will get these military-style weapons off our streets. https://t.co/VeF6tP1H2K",Sat Sep 14 15:49:44 +0000 2019,2019-09-14 15:49:44+00:00,6868,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EEZG0yQXsAETioQ.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1172701499606142978/pl/PXrUsDCmgxch_iHm.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172701499606142978/vid/320x320/6ILLWXUTA08uCAPx.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172701499606142978/vid/480x480/U1YLaAwqyJqFisqc.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172701499606142978/vid/720x720/EJSslCs_25XNzUnh.mp4?tag=13', bitrate=1280000)], duration=105.897, type='video')]",[],103,,422,1469,,https://twitter.com/JoeBiden/status/1172900247061827584,1172900247061827584,1172900247061827584
"25 years ago, the Violence Against Women Act was signed into law, forever changing the culture around sexual assault and domestic violence in our nation. It's one of my proudest accomplishments.

There's still more work to be done—and it's on all of us to finish the job. #VAWA25 https://t.co/skyMifaxqv",Fri Sep 13 20:12:00 +0000 2019,2019-09-13 20:12:00+00:00,2249,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EEXhM23XoAEdRmM.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1172590320418250753/pl/bouc8aV5uyjdMnHN.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172590320418250753/vid/480x270/KLA9OgXx4YVMchbP.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172590320418250753/vid/1280x720/oAh4sfeSydzynlwf.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172590320418250753/vid/640x360/0rLthKtZmMRkjk3h.mp4?tag=13', bitrate=832000)], duration=127.586, type='video')]",[],44,,226,642,,https://twitter.com/JoeBiden/status/1172603857538441216,1172603857538441216,1172603857538441216
I’ve learned that the way you deal with loss is by finding purpose — purpose in what you do. #DemDebate https://t.co/TCfXXL4TwM,Fri Sep 13 18:03:00 +0000 2019,2019-09-13 18:03:00+00:00,2441,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EEXNkRjWkAAFi4m.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172567769805676545/vid/1280x720/ZfoTjDzKeC0JpAH6.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172567769805676545/vid/480x270/PK54SCvi2S62ZPxg.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172567769805676545/vid/640x360/dtausin2eeINql5M.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1172567769805676545/pl/BQ-MZT-UY83zXrWC.m3u8?tag=13', bitrate=None)], duration=86.128, type='video')]",[],30,,212,438,,https://twitter.com/JoeBiden/status/1172571394187628545,1172571394187628545,1172571394187628545
"""Nothing about VAWA was easy or uncontroversial. It took four years from when I first introduced the bill in 1990 until it passed.""

Read my full op-ed on the 25th anniversary of the Violence Against Women Act:
https://t.co/IKcElW5vif",Fri Sep 13 16:45:00 +0000 2019,2019-09-13 16:45:00+00:00,458,,['https://www.unionleader.com/opinion/columnists/another-view-joe-biden----vawa-was-huge/article_526fe16b-f7f8-58bc-a4c0-1f7f3d74653b.html'],5,,57,140,,https://twitter.com/JoeBiden/status/1172551764215623681,1172551764215623681,1172551764215623681
"At last night’s #DemDebate, I discussed my vision for the country and how I'll deliver tangible progress on the most pressing issues facing working families.

I refuse to postpone American possibilities any longer. There’s enormous opportunity once we get rid of Donald Trump. https://t.co/eBmbdUEpYX",Fri Sep 13 15:20:00 +0000 2019,2019-09-13 15:20:00+00:00,3388,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EEWneaIXkAQae2w.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172525349797879808/vid/640x360/n2sLoMimeR954xQo.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172525349797879808/vid/480x270/7q0VwCvE9KA7Fr1w.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172525349797879808/vid/1280x720/RPHMEi6Carce_qkF.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1172525349797879808/pl/H_zSpyoOHVuCSnO8.m3u8?tag=13', bitrate=None)], duration=87.337, type='video')]",[],61,,523,582,,https://twitter.com/JoeBiden/status/1172530373563056129,1172530373563056129,1172530373563056129
"I just stepped off the #DemDebate stage, where I laid out why I’m the only candidate who can take big progressive policies and create tangible results for working families.

If you liked what you heard, help us keep this momentum going by pitching in: https://t.co/btrAlw3PSA",Fri Sep 13 03:03:29 +0000 2019,2019-09-13 03:03:29+00:00,2308,,['https://joe.link/2mf9oER'],57,,516,359,,https://twitter.com/JoeBiden/status/1172345023901270022,1172345023901270022,1172345023901270022
"That’s all we have for tonight, folks! Thanks for following along. Make sure to follow @TeamJoe to stay up-to-date on what’s happening on the campaign. #DemDebate",Fri Sep 13 02:53:47 +0000 2019,2019-09-13 02:53:47+00:00,1120,,[],11,,189,139,,https://twitter.com/JoeBiden/status/1172342582451429381,1172342582451429381,1172342582451429381
We need a president who can deliver progress on the most pressing issues facing Americans. Joe Biden will be that president. #DemDebate,Fri Sep 13 02:49:16 +0000 2019,2019-09-13 02:49:16+00:00,454,,[],4,,73,80,,https://twitter.com/JoeBiden/status/1172341447359483906,1172341447359483906,1172341439549693953
"There was only one candidate onstage who has the experience—from Scranton, PA, to the White House—to hit the ground running as President. And that candidate is Joe Biden. #DemDebate",Fri Sep 13 02:49:16 +0000 2019,2019-09-13 02:49:16+00:00,592,,[],4,,40,84,,https://twitter.com/JoeBiden/status/1172341445723742209,1172341445723742209,1172341439549693953
"There was only one candidate onstage who helped create—and then signed—a Pledge for Election Integrity, promising to use no disinformation or tolerate outside interference in the election or our democracy. #DemDebate",Fri Sep 13 02:49:15 +0000 2019,2019-09-13 02:49:15+00:00,175,,[],1,,17,27,,https://twitter.com/JoeBiden/status/1172341443764998144,1172341443764998144,1172341439549693953
There was only one candidate onstage who stood at President Obama’s side to lead a nation out of a recession and put middle-class Americans back to work. #DemDebate,Fri Sep 13 02:49:15 +0000 2019,2019-09-13 02:49:15+00:00,110,,[],17,,51,22,,https://twitter.com/JoeBiden/status/1172341442347319297,1172341442347319297,1172341439549693953
There was only one candidate onstage who has flipped a Senator's vote to help pass once-in-a-century health care reform. #DemDebate,Fri Sep 13 02:49:15 +0000 2019,2019-09-13 02:49:15+00:00,114,,[],1,,16,20,,https://twitter.com/JoeBiden/status/1172341441013567490,1172341441013567490,1172341439549693953
Ten candidates took the stage tonight. But there was only one candidate onstage who has defeated the NRA twice and passed an assault weapons ban. #DemDebate,Fri Sep 13 02:49:14 +0000 2019,2019-09-13 02:49:14+00:00,1090,,[],8,,102,142,,https://twitter.com/JoeBiden/status/1172341439549693953,1172341439549693953,1172341439549693953
It could take 10 years before we get to Medicare for All. We can't wait — people need help now and hope now. #DemDebate https://t.co/o3G1DENRR4,Fri Sep 13 02:28:09 +0000 2019,2019-09-13 02:28:09+00:00,1579,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1172335461328547841/img/yaIDqMdcJYD2eWAM.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172335461328547841/vid/1280x720/HeH4klQ6A1YG0mMt.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172335461328547841/vid/640x360/wYCqvVOhvuoa0msV.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1172335461328547841/vid/480x270/pIeXB8EaXAmTaSm-.mp4?tag=13', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1172335461328547841/pl/o4mQwn1V6txBNzAA.m3u8?tag=13', bitrate=None)], duration=39.206, type='video')]",[],29,,154,346,,https://twitter.com/JoeBiden/status/1172336133356707840,1172336133356707840,1172336133356707840
